File name;Tag
jimi_hendrix-highway_chile;not sad
john_lee_hooker-boom_boom;not sad
johnny_cash-the_man_comes_around;not sad
joram-solipsism;not sad
kool_and_the_gang-funky_stuff;not sad
lambert_hendricks_and_ross-gimme_that_wine;not sad
lou_reed-walk_on_the_wild_side;not sad
louis_armstrong-hotter_than_that;not sad
manassas-bound_to_fall;not sad
nova_express-i_m_alive;not sad
oasis-supersonic;not sad
ojays-livin_for_the_weekend;not sad
pizzle-what_s_wrong_with_my_footm;not sad
primus-jerry_was_a_race_car_driver;not sad
red_hot_chili_peppers-give_it_away;not sad
replacements-answering_machine;not sad
screaming_trees-nearly_lost_you;not sad
smashing_pumpkins-rocket;not sad
smokey_robinson-cruisin;not sad
spencer_davis_group-gimme_some_lovin;not sad
spice_girls-stop;not sad
squeeze-pulling_mussels_from_the_shell;not sad
stevie_ray_vaughan-pride_and_joy;not sad
style_council-headstart_for_happiness;not sad
sweet-fox_on_the_run;not sad
tears_for_fears-everybody_wants_to_rule_the_world;not sad
they_might_be_giants-i_should_be_allowed_to_think;not sad
tim_rayborn-yedi_tekrar;not sad
tom_petty-i_wont_back_down;not sad
turtles-elenore;not sad
yes-leave_it;not sad
aimee_mann-wise_up;pleasant
air-sexy_boy;pleasant
association-windy;pleasant
ben_folds_five-brick;pleasant
billy_joel-we_didnt_start_the_fire;pleasant
bobby_fuller_four-i_fought_the_law;pleasant
dennis_brown-tribulation;pleasant
everly_brothers-take_a_message_to_mary;pleasant
fleetwood_mac-say_you_love_me;pleasant
jacques_brel-les_vieux;pleasant
jewel-enter_from_the_east;pleasant
john_lee_hooker-boom_boom;pleasant
johnny_cash-the_man_comes_around;pleasant
kool_and_the_gang-funky_stuff;pleasant
lambert_hendricks_and_ross-gimme_that_wine;pleasant
louis_armstrong-hotter_than_that;pleasant
manassas-bound_to_fall;pleasant
marvin_gaye-whats_going_on;pleasant
monkees-a_little_bit_me_a_little_bit_you;pleasant
neil_young_and_crazy_horse-western_hero;pleasant
ojays-livin_for_the_weekend;pleasant
red_hot_chili_peppers-give_it_away;pleasant
sade-smooth_operator;pleasant
shakira-the_one;pleasant
sheryl_crow-i_shall_believe;pleasant
shira_kammen-music_of_waters;pleasant
simon_and_garfunkel-the_only_living_boy_in_new_york;pleasant
smokey_robinson-cruisin;pleasant
spencer_davis_group-gimme_some_lovin;pleasant
spice_girls-stop;pleasant
squeeze-pulling_mussels_from_the_shell;pleasant
stevie_ray_vaughan-pride_and_joy;pleasant
tears_for_fears-everybody_wants_to_rule_the_world;pleasant
they_might_be_giants-i_should_be_allowed_to_think;pleasant
touchinggrace-wild_spring_apples;pleasant
turtles-elenore;pleasant
van_morrison-and_it_stoned_me;pleasant
association-windy;positive
billy_joel-we_didnt_start_the_fire;positive
de_la_soul-eye_know;positive
earth_wind_and_fire-september;positive
janes_addiction-been_caught_stealing;positive
janet_jackson-miss_you_much;positive
jerry_lee_lewis-great_balls_of_fire;positive
john_lee_hooker-boom_boom;positive
kool_and_the_gang-funky_stuff;positive
louis_armstrong-hotter_than_that;positive
ojays-livin_for_the_weekend;positive
red_hot_chili_peppers-give_it_away;positive
shakira-the_one;positive
smokey_robinson-cruisin;positive
spencer_davis_group-gimme_some_lovin;positive
spice_girls-stop;positive
stevie_ray_vaughan-pride_and_joy;positive
style_council-headstart_for_happiness;positive
tears_for_fears-everybody_wants_to_rule_the_world;positive
tom_petty-i_wont_back_down;positive
turtles-elenore;positive
uncle_tupelo-the_long_cut;positive
abba-s.o.s.;positive feelings
air-sexy_boy;positive feelings
association-windy;positive feelings
bobby_fuller_four-i_fought_the_law;positive feelings
chic-le_freak;positive feelings
cypress_hill-lowrider;positive feelings
earth_wind_and_fire-september;positive feelings
garbage-hammering_in_my_head;positive feelings
jade_leary-going_in;positive feelings
janes_addiction-been_caught_stealing;positive feelings
janet_jackson-miss_you_much;positive feelings
jerry_lee_lewis-great_balls_of_fire;positive feelings
jewel-enter_from_the_east;positive feelings
john_lee_hooker-boom_boom;positive feelings
joram-solipsism;positive feelings
kool_and_the_gang-funky_stuff;positive feelings
louis_armstrong-hotter_than_that;positive feelings
marvin_gaye-whats_going_on;positive feelings
monkees-a_little_bit_me_a_little_bit_you;positive feelings
monoide-golden_key;positive feelings
ojays-livin_for_the_weekend;positive feelings
red_hot_chili_peppers-give_it_away;positive feelings
sade-smooth_operator;positive feelings
sheryl_crow-i_shall_believe;positive feelings
smokey_robinson-cruisin;positive feelings
sonic_youth-teen_age_riot;positive feelings
spencer_davis_group-gimme_some_lovin;positive feelings
spice_girls-stop;positive feelings
stevie_ray_vaughan-pride_and_joy;positive feelings
style_council-headstart_for_happiness;positive feelings
tears_for_fears-everybody_wants_to_rule_the_world;positive feelings
tom_petty-i_wont_back_down;positive feelings
touchinggrace-wild_spring_apples;positive feelings
turtles-elenore;positive feelings
west_exit-nocturne;positive feelings
arthur_alexander-you_dont_care;relax
bob_seger-turn_the_page;relax
everly_brothers-take_a_message_to_mary;relax
gram_parsons-1000_wedding;relax
jacques_brel-les_vieux;relax
neil_young_and_crazy_horse-western_hero;relax
panacea-dragaicuta;relax
sade-smooth_operator;relax
sheryl_crow-i_shall_believe;relax
shira_kammen-music_of_waters;relax
simon_and_garfunkel-the_only_living_boy_in_new_york;relax
smokey_robinson-cruisin;relax
sting-big_lie_small_world;relax
van_morrison-and_it_stoned_me;relax
air-sexy_boy;romantic
ben_folds_five-brick;romantic
everly_brothers-take_a_message_to_mary;romantic
fleetwood_mac-say_you_love_me;romantic
flying_burrito_brothers-break_my_mind;romantic
jacques_brel-les_vieux;romantic
janet_jackson-miss_you_much;romantic
roy_orbison-running_scared;romantic
shakira-the_one;romantic
simon_and_garfunkel-the_only_living_boy_in_new_york;romantic
stevie_ray_vaughan-pride_and_joy;romantic
sting-big_lie_small_world;romantic
style_council-headstart_for_happiness;romantic
uncle_tupelo-the_long_cut;romantic
van_morrison-and_it_stoned_me;romantic
abba-s.o.s.;rough
billy_joel-we_didnt_start_the_fire;rough
bobby_fuller_four-i_fought_the_law;rough
breeders-cannonball;rough
bryan_adams-cuts_like_a_knife;rough
busta_rhymes-woo_hah_got_you_all_in_check;rough
cargo_cult-garden;rough
carl_perkins-matchbox;rough
chic-le_freak;rough
clash-lost_in_the_supermarket;rough
cyndi_lauper-money_changes_everything;rough
cypress_hill-lowrider;rough
de_la_soul-eye_know;rough
earth_wind_and_fire-september;rough
emma_s_mini-lost;rough
jade_leary-going_in;rough
janes_addiction-been_caught_stealing;rough
jimi_hendrix-highway_chile;rough
johnny_cash-the_man_comes_around;rough
joram-solipsism;rough
kiss-deuce;rough
kool_and_the_gang-funky_stuff;rough
monoide-golden_key;rough
nova_express-i_m_alive;rough
oasis-supersonic;rough
panacea-dragaicuta;rough
pizzle-what_s_wrong_with_my_footm;rough
primus-jerry_was_a_race_car_driver;rough
rage_against_the_machine-maggies_farm;rough
red_hot_chili_peppers-give_it_away;rough
replacements-answering_machine;rough
screaming_trees-nearly_lost_you;rough
smashing_pumpkins-rocket;rough
sonic_youth-teen_age_riot;rough
spencer_davis_group-gimme_some_lovin;rough
sweet-fox_on_the_run;rough
they_might_be_giants-i_should_be_allowed_to_think;rough
thin_lizzy-dont_believe_a_word;rough
tom_petty-i_wont_back_down;rough
traffic-pearly_queen;rough
tricky-christiansands;rough
wicked_boy-pressure;rough
yes-leave_it;rough
ben_folds_five-brick;sad
bob_seger-turn_the_page;sad
cake-perhaps,_perhaps,_perhaps;sad
everly_brothers-take_a_message_to_mary;sad
jewel-enter_from_the_east;sad
mamas_and_the_papas-words_of_love;sad
miles_davis-blue_in_green;sad
mose_allison-monsters_of_the_id;sad
neil_young_and_crazy_horse-western_hero;sad
panacea-dragaicuta;sad
pearl_jam-yellow_ledbetter;sad
simon_and_garfunkel-the_only_living_boy_in_new_york;sad
young_rascals-baby_lets_wait;sad
aimee_mann-wise_up;tender
air-sexy_boy;tender
ben_folds_five-brick;tender
everly_brothers-take_a_message_to_mary;tender
fleetwood_mac-say_you_love_me;tender
flying_burrito_brothers-break_my_mind;tender
jacques_brel-les_vieux;tender
jewel-enter_from_the_east;tender
marvin_gaye-whats_going_on;tender
miles_davis-blue_in_green;tender
neil_young_and_crazy_horse-western_hero;tender
roy_orbison-running_scared;tender
sade-smooth_operator;tender
sheryl_crow-i_shall_believe;tender
simon_and_garfunkel-the_only_living_boy_in_new_york;tender
sting-big_lie_small_world;tender
young_rascals-baby_lets_wait;tender
ben_folds_five-brick;touching
everly_brothers-take_a_message_to_mary;touching
jewel-enter_from_the_east;touching
miles_davis-blue_in_green;touching
sade-smooth_operator;touching
shakira-the_one;touching
simon_and_garfunkel-the_only_living_boy_in_new_york;touching
smokey_robinson-cruisin;touching
sting-big_lie_small_world;touching
style_council-headstart_for_happiness;touching
turtles-elenore;touching
depeche_mode-world_in_my_eyes;unpleasant
jimi_hendrix-highway_chile;unpleasant
pizzle-what_s_wrong_with_my_footm;unpleasant
primus-jerry_was_a_race_car_driver;unpleasant
rage_against_the_machine-maggies_farm;unpleasant
replacements-answering_machine;unpleasant
roy_orbison-running_scared;unpleasant
screaming_trees-nearly_lost_you;unpleasant
thin_lizzy-dont_believe_a_word;unpleasant
wicked_boy-pressure;unpleasant
abba-s.o.s.;unromantic
aimee_mann-wise_up;unromantic
billy_joel-we_didnt_start_the_fire;unromantic
bob_seger-turn_the_page;unromantic
breeders-cannonball;unromantic
buffalo_springfield-mr._soul;unromantic
busta_rhymes-woo_hah_got_you_all_in_check;unromantic
cargo_cult-garden;unromantic
chic-le_freak;unromantic
clash-lost_in_the_supermarket;unromantic
cyndi_lauper-money_changes_everything;unromantic
cypress_hill-lowrider;unromantic
depeche_mode-world_in_my_eyes;unromantic
duncan_sheik-barely_breathing;unromantic
emma_s_mini-lost;unromantic
gram_parsons-1000_wedding;unromantic
jade_leary-going_in;unromantic
janes_addiction-been_caught_stealing;unromantic
jimi_hendrix-highway_chile;unromantic
johnny_cash-the_man_comes_around;unromantic
joram-solipsism;unromantic
kiss-deuce;unromantic
kool_and_the_gang-funky_stuff;unromantic
lambert_hendricks_and_ross-gimme_that_wine;unromantic
lou_reed-walk_on_the_wild_side;unromantic
manassas-bound_to_fall;unromantic
monkees-a_little_bit_me_a_little_bit_you;unromantic
monoide-golden_key;unromantic
neil_young_and_crazy_horse-western_hero;unromantic
panacea-dragaicuta;unromantic
pearl_jam-yellow_ledbetter;unromantic
pizzle-what_s_wrong_with_my_footm;unromantic
primus-jerry_was_a_race_car_driver;unromantic
rage_against_the_machine-maggies_farm;unromantic
ray_charles-hit_the_road_jack;unromantic
red_hot_chili_peppers-give_it_away;unromantic
replacements-answering_machine;unromantic
screaming_trees-nearly_lost_you;unromantic
smashing_pumpkins-rocket;unromantic
squeeze-pulling_mussels_from_the_shell;unromantic
sweet-fox_on_the_run;unromantic
they_might_be_giants-i_should_be_allowed_to_think;unromantic
tim_rayborn-yedi_tekrar;unromantic
tom_petty-i_wont_back_down;unromantic
traffic-pearly_queen;unromantic
wicked_boy-pressure;unromantic
yes-leave_it;unromantic
yo_la_tengo-tom_courtenay;unromantic
